Event id,Event name,Taxon,Type,Level-Placed
2962,F_Yangtzeplacognathus protoramosus,Yangtzeplacognathus protoramosus,0,4587.7306
1544,F_Loganograptus leei,Loganograptus leei,0,4588.0602
1856,F_Oculishumardia hunania,Oculishumardia hunania,0,4588.0602
51,F_Afghanocare truncatum,Afghanocare truncatum,0,4588.4689
2080,F_Parapanderodus arcuatus,Parapanderodus arcuatus,0,4588.4689
5855,L_Tripodus alatus,Tripodus alatus,1,4588.4689
3012,L_Acrograptus affinis,Acrograptus affinis,1,4588.9406
3282,L_Bergstroemognathus extensus,Bergstroemognathus extensus,1,4589.5439
5433,L_Pseudoporambonites hupeihensis,Pseudoporambonites hupeihensis,1,4589.989
5602,L_Scolopodus asperus,Scolopodus asperus,1,4589.989
5668,L_Sinorthis ichangensis,Sinorthis ichangensis,1,4589.989
1000,F_Expansograptus kreklingensis,Expansograptus kreklingensis,0,4590.3949
2749,F_Sulcareclava sagitta,Sulcareclava sagitta,0,4590.3949
758,F_Didymograptus aorangiensis,Didymograptus aorangiensis,0,4590.3989
3346,L_Chatiania expansa,Chatiania expansa,1,4590.3989
5706,L_Stolodus stola,Stolodus stola,1,4591.2919
4335,L_Jishougraptus undulatus,Jishougraptus undulatus,1,4591.3441
4846,L_Oepikodus evae,Oepikodus evae,1,4591.839
749,F_Didymograptellus parallelus,Didymograptellus parallelus,0,4592.87
5949,L_Yangweizhouia carinata,Yangweizhouia carinata,1,4592.87
559,F_Cyathochitina dispar,Cyathochitina dispar,0,4593.7404
2825,F_Tetragraptus zhejiangensis,Tetragraptus zhejiangensis,0,4594.0327
3480,L_Conochitina primitiva,Conochitina primitiva,1,4594.0327
1543,F_Loganograptus gracilis,Loganograptus gracilis,0,4594.3768
2201,F_Phyllograptus regularis lanceolatus,Phyllograptus regularis lanceolatus,0,4595.8604
3067,L_Ammagnostus wangcunensis,Ammagnostus wangcunensis,1,4595.8848
3243,L_Baltograptus vacillans,Baltograptus vacillans,1,4602.5726
1998,F_Paraacidaspis hunanica,Paraacidaspis hunanica,0,4603.058
5256,L_Proagnostus bulbus sinensis,Proagnostus bulbus sinensis,1,4603.058
60,F_Agnostogonus incognitus,Agnostogonus incognitus,0,4603.0612
5013,L_Paradistazeris hubeiensis,Paradistazeris hubeiensis,1,4603.1741
1864,F_Ogyginus daliensis,Ogyginus daliensis,0,4603.78
3479,L_Conochitina poumoti,Conochitina poumoti,1,4605.3914
1540,F_Lobocephalina sinensis,Lobocephalina sinensis,0,4605.3945
5788,L_Tetragraptus decipiens,Tetragraptus decipiens,1,4605.6382
994,F_Expansograptus extensus injectus,Expansograptus extensus injectus,0,4605.7615
3782,L_Didymograptus parvus,Didymograptus parvus,1,4605.7615
2858,F_Trigonograptus ensiformis,Trigonograptus ensiformis,0,4607.6357
5906,L_Wanshania wanshanensis,Wanshania wanshanensis,1,4607.8231
3733,L_Didymograptellus eobifidus,Didymograptellus eobifidus,1,4611.8227
3485,L_Cooperignathus aranda,Cooperignathus aranda,1,4611.9145
3477,L_Conochitina ordinaria,Conochitina ordinaria,1,4612.1749
3304,L_Buttsia globosa,Buttsia globosa,1,4612.4684
1781,F_Neseuretus birmanicus,Neseuretus birmanicus,0,4612.6435
5343,L_Protoprioniodus yapu,Protoprioniodus yapu,1,4613.5142
5311,L_Protaitzehoia subquadrata,Protaitzehoia subquadrata,1,4613.704
224,F_Azygograptus lapworthi,Azygograptus lapworthi,0,4615.4999
5004,L_Paradamesella peculiaris,Paradamesella peculiaris,1,4615.4999
5821,L_Torifera tuma,Torifera tuma,1,4615.4999
2197,F_Phyllograptus elegans,Phyllograptus elegans,0,4616.3248
4487,L_Linguagnostus reconditus,Linguagnostus reconditus,1,4616.3248
4850,L_Ogyginus daliensis,Ogyginus daliensis,1,4616.3248
4847,L_Oepikodus intermedius,Oepikodus intermedius,1,4617.7633
5181,L_Phyllograptus densus,Phyllograptus densus,1,4617.9708
1023,F_Fenghuangella magnispina,Fenghuangella magnispina,0,4618.4054
3257,L_Baojingia subquadrata,Baojingia subquadrata,1,4618.4054
4374,L_Kormagnostus taoyuanensis,Kormagnostus taoyuanensis,1,4618.4122
295,F_Bergeronites yushanensis,Bergeronites yushanensis,0,4619.565
777,F_Didymograptus intermedius,Didymograptus intermedius,0,4619.565
997,F_Expansograptus hirundo angustus,Expansograptus hirundo angustus,0,4619.565
4039,L_Gaoloupingia gaoloupingensis,Gaoloupingia gaoloupingensis,1,4619.565
4267,L_Huzhuia paratypica,Huzhuia paratypica,1,4619.565
5005,L_Paradamesella subquadrata,Paradamesella subquadrata,1,4619.565
5837,L_Trapezognathus diprion,Trapezognathus diprion,1,4619.565
1312,F_Isograptus divergens,Isograptus divergens,0,4620.6946
3209,L_Azygograptus fluitans,Azygograptus fluitans,1,4620.6946
3735,L_Didymograptellus parallelus,Didymograptellus parallelus,1,4620.993
291,F_Bergeronites jiangsuensis,Bergeronites jiangsuensis,0,4620.9942
789,F_Didymograptus nanus,Didymograptus nanus,0,4627.1165
1025,F_Fenghuangella subtriangularis,Fenghuangella subtriangularis,0,4627.1165
4385,L_Kunshanagnostus kunshanensis,Kunshanagnostus kunshanensis,1,4628.997
2448,F_Pseudoporambonites yichangensis,Pseudoporambonites yichangensis,0,4629.084
4507,L_Liostracina taoyuanensis,Liostracina taoyuanensis,1,4629.084
1319,F_Isograptus victoriae maximus,Isograptus victoriae maximus,0,4629.5235
2390,F_Pseudobasilicus dawanicus,Pseudobasilicus dawanicus,0,4629.5235
1004,F_Expansograptus patulus,Expansograptus patulus,0,4629.6807
3786,L_Didymograptus praenuntius,Didymograptus praenuntius,1,4629.6807
3809,L_Didymograptus weiyuanensis,Didymograptus weiyuanensis,1,4629.6807
1513,F_Liomegalaspides asiaticus,Liomegalaspides asiaticus,0,4629.9212
1597,F_Megalaspides similis,Megalaspides similis,0,4629.9212
54,F_Agerina hexianensis,Agerina hexianensis,0,4631.0533
768,F_Didymograptus emeishanensis,Didymograptus emeishanensis,0,4631.0533
1546,F_Loganograptus logani sinica,Loganograptus logani sinica,0,4631.0533
5952,L_Yichangorthis elegans,Yichangorthis elegans,1,4631.0533
760,F_Didymograptus arcuatus,Didymograptus arcuatus,0,4631.9309
3280,L_Bergeronites obtusa,Bergeronites obtusa,1,4631.9309
3871,L_Dorypygella jiangsuensis,Dorypygella jiangsuensis,1,4631.9309
3281,L_Bergeronites yushanensis,Bergeronites yushanensis,1,4631.9323
5790,L_Tetragraptus fruticosus,Tetragraptus fruticosus,1,4632.17
1072,F_Glossograptus briaros,Glossograptus briaros,0,4632.3646
1669,F_Mioptychopyge chengkouensis,Mioptychopyge chengkouensis,0,4632.3646
4011,L_Fenghuangella subtriangularis,Fenghuangella subtriangularis,1,4632.3647
1001,F_Expansograptus linealis,Expansograptus linealis,0,4632.6825
1784,F_Neseuretus paronai,Neseuretus paronai,0,4633.1993
2925,F_Westergaardodina elegans,Westergaardodina elegans,0,4634.2156
1317,F_Isograptus victoriae,Isograptus victoriae,0,4634.98
753,F_Didymograptus acutidens,Didymograptus acutidens,0,4635.6484
1318,F_Isograptus victoriae lunatus,Isograptus victoriae lunatus,0,4635.6484
2951,F_Xiphograptus patulentis,Xiphograptus patulentis,0,4635.6484
3277,L_Bergeronites jiangsuensis,Bergeronites jiangsuensis,1,4635.6484
1836,F_Normalograptus normalis,Normalograptus normalis,0,4636.7829
2484,F_Pterograptus scanicus,Pterograptus scanicus,0,4637.8454
3986,L_Expansograptus kreklingensis,Expansograptus kreklingensis,1,4637.8454
335,F_Carolinites ichangensis,Carolinites ichangensis,0,4638.3739
1316,F_Isograptus primulus,Isograptus primulus,0,4638.3781
2614,F_Schizograptus sinicus,Schizograptus sinicus,0,4638.3781
3736,L_Didymograptellus protobifidus,Didymograptellus protobifidus,1,4638.3781
1315,F_Isograptus maximodivergens,Isograptus maximodivergens,0,4643.8284
2801,F_Tetragraptus bigsbyi latus,Tetragraptus bigsbyi latus,0,4643.8284
2233,F_Porambonitoides hupeihensis,Porambonitoides hupeihensis,0,4644.6941
3677,L_Dichograptus separatus,Dichograptus separatus,1,4644.6941
1043,F_Furnishina miao,Furnishina miao,0,4645.1879
3806,L_Didymograptus turgidus,Didymograptus turgidus,1,4645.1879
1151,F_Goniograptus thureaui clonograptoides,Goniograptus thureaui clonograptoides,0,4645.2497
4009,L_Fenghuangella magnispina,Fenghuangella magnispina,1,4645.2497
2320,F_Prosagittodontus telli,Prosagittodontus telli,0,4647.1684
338,F_Ceolocerodontus bicostatus,Ceolocerodontus bicostatus,0,4647.2131
4770,L_Neseuretus paronai,Neseuretus paronai,1,4647.2131
3324,L_Ceolocerodontus bicostatus,Ceolocerodontus bicostatus,1,4647.2429
1206,F_Hexacopyge nasutus,Hexacopyge nasutus,0,4648.582
2372,F_Pseudagnostus prolongus,Pseudagnostus prolongus,0,4649.2417
2387,F_Pseudisograptus manubriatus janus,Pseudisograptus manubriatus janus,0,4653.725
1303,F_Illaenus sinensis,Illaenus sinensis,0,4655.9169
819,F_Didymograptus tenuis,Didymograptus tenuis,0,4656.0844
3184,L_Aspidagnostus laevis,Aspidagnostus laevis,1,4656.0844
4305,L_Isograptus victoriae maximus,Isograptus victoriae maximus,1,4656.2967
1313,F_Isograptus forcipiformis,Isograptus forcipiformis,0,4657.7345
2384,F_Pseudisograptus dumosus,Pseudisograptus dumosus,0,4657.9603
5341,L_Protoprioniodus costatus,Protoprioniodus costatus,1,4657.9603
4151,L_Hadragnostus modestus,Hadragnostus modestus,1,4658.8422
1070,F_Glossograptus acanthus,Glossograptus acanthus,0,4659.4111
4593,L_Meropalla bella,Meropalla bella,1,4659.4654
3989,L_Expansograptus opimus,Expansograptus opimus,1,4662.3433
5550,L_Reutterodus andinus,Reutterodus andinus,1,4665.5702
4373,L_Kormagnostus minutus,Kormagnostus minutus,1,4665.6249
5606,L_Scolopodus mufushanensis,Scolopodus mufushanensis,1,4667.2613
2469,F_Pseudotrigonograptus uniformis,Pseudotrigonograptus uniformis,0,4667.4295
3754,L_Didymograptus emeishanensis,Didymograptus emeishanensis,1,4667.4295
4999,L_Paracoosia huayuanensis,Paracoosia huayuanensis,1,4667.4295
5290,L_Prodamesella punctata,Prodamesella punctata,1,4667.4295
5180,L_Phyllograptus claviger,Phyllograptus claviger,1,4667.9718
1150,F_Goniograptus macer,Goniograptus macer,0,4668.1002
4662,L_Monkaspis quadrata,Monkaspis quadrata,1,4668.1002
5184,L_Phyllograptus hexianensis,Phyllograptus hexianensis,1,4668.1002
77,F_Ammagnostus histus,Ammagnostus histus,0,4668.4054
139,F_Ansella jemtlandica,Ansella jemtlandica,0,4671.4247
2464,F_Pseudotrigonograptus ensiformis,Pseudotrigonograptus ensiformis,0,4674.9174
3734,L_Didymograptellus exilis,Didymograptellus exilis,1,4674.9174
4855,L_Oistodus inclinatus,Oistodus inclinatus,1,4675.5089
4985,L_Parablackwelderia jimaensis,Parablackwelderia jimaensis,1,4675.5119
987,F_Exigraptus uniformis,Exigraptus uniformis,0,4675.799
3022,L_Acrograptus stamineus,Acrograptus stamineus,1,4675.799
5310,L_Protaitzehoia spinifera,Protaitzehoia spinifera,1,4675.799
5272,L_Proceratopyge fuyangensis,Proceratopyge fuyangensis,1,4675.8608
2587,F_Rhyssometopus zhongguoensis,Rhyssometopus zhongguoensis,0,4675.94
985,F_Exigraptus clavus,Exigraptus clavus,0,4678.2486
2343,F_Protopanderodus calceatus,Protopanderodus calceatus,0,4678.2486
177,F_Arienigraptus dumosus,Arienigraptus dumosus,0,4679.5868
2810,F_Tetragraptus lui,Tetragraptus lui,0,4679.5868
228,F_Baikadamaspis paibiensis,Baikadamaspis paibiensis,0,4680.9175
986,F_Exigraptus nanus,Exigraptus nanus,0,4680.9175
1022,F_Fenghuangella liostracinala,Fenghuangella liostracinala,0,4680.9175
1152,F_Goniograptus thureaui multiramous,Goniograptus thureaui multiramous,0,4680.9175
2277,F_Procardiograptus uniformis,Procardiograptus uniformis,0,4680.9175
2388,F_Pseudisograptus manubriatus koi,Pseudisograptus manubriatus koi,0,4680.9175
1090,F_Glyptagnostus stolidotus,Glyptagnostus stolidotus,0,4685.1108
4556,L_Lundodus gladiatus,Lundodus gladiatus,1,4685.7022
4271,L_Hypagnostus brachydolonus,Hypagnostus brachydolonus,1,4686.7362
1012,F_Expansograptus tornquisti,Expansograptus tornquisti,0,4687.3501
64,F_Agnostus inexpectans,Agnostus inexpectans,0,4687.4775
5782,L_Tetragraptus affinis,Tetragraptus affinis,1,4687.4775
3066,L_Ammagnostus sinensis,Ammagnostus sinensis,1,4687.4831
2466,F_Pseudotrigonograptus magnus,Pseudotrigonograptus magnus,0,4689.9363
3750,L_Didymograptus constrictus,Didymograptus constrictus,1,4689.9363
915,F_Ecculiomphalus siensis,Ecculiomphalus siensis,0,4690.0096
951,F_Eoshengia subquadrata,Eoshengia subquadrata,0,4690.0096
2386,F_Pseudisograptus manubriatus harrisi,Pseudisograptus manubriatus harrisi,0,4690.0096
3350,L_Chiawangella hunanensis,Chiawangella hunanensis,1,4690.0096
4275,L_Hypagnostus nepos,Hypagnostus nepos,1,4690.0096
1519,F_Liostracina krausi,Liostracina krausi,0,4690.8079
5309,L_Protaitzehoia granifera,Protaitzehoia granifera,1,4695.4676
2463,F_Pseudotrigonograptus angustus,Pseudotrigonograptus angustus,0,4695.6085
220,F_Azygograptus ellesi,Azygograptus ellesi,0,4696.0295
274,F_Bathmoceras densum,Bathmoceras densum,0,4696.2755
5188,L_Phyllograptus sinicus,Phyllograptus sinicus,1,4696.2755
3482,L_Conochitina raymondii,Conochitina raymondii,1,4696.3958
178,F_Arienigraptus jiangxiensis,Arienigraptus jiangxiensis,0,4696.9472
3275,L_Bergeronites austriacus,Bergeronites austriacus,1,4696.9472
3276,L_Bergeronites hunanensis,Bergeronites hunanensis,1,4696.9472
4005,L_Fenghuangella coniforma,Fenghuangella coniforma,1,4696.9472
199,F_Aspidagnostus lunulosus,Aspidagnostus lunulosus,0,4699.4961
4714,L_Nahannagnostus nganasanicus,Nahannagnostus nganasanicus,1,4699.5075
791,F_Didymograptus nicholsoni planus,Didymograptus nicholsoni planus,0,4701.3399
2468,F_Pseudotrigonograptus praelongus,Pseudotrigonograptus praelongus,0,4701.3399
4272,L_Hypagnostus brevifrons,Hypagnostus brevifrons,1,4701.3399
5747,L_Taihangshania wangcunensis,Taihangshania wangcunensis,1,4701.3399
799,F_Didymograptus pennatulus,Didymograptus pennatulus,0,4701.9784
1296,F_Idolagnostus agrestis,Idolagnostus agrestis,0,4702.2377
736,F_Dideroceras mamagouense,Dideroceras mamagouense,0,4703.9007
4526,L_Lobocephalina sinensis,Lobocephalina sinensis,1,4704.0122
53,F_Agerina elongata,Agerina elongata,0,4704.0718
737,F_Dideroceras meridionale,Dideroceras meridionale,0,4704.6836
328,F_Cardiograptus amplus,Cardiograptus amplus,0,4710.8138
2428,F_Pseudoisograptus hastatus,Pseudoisograptus hastatus,0,4711.0281
3763,L_Didymograptus intermedius,Didymograptus intermedius,1,4711.3614
117,F_Ampyx yii,Ampyx yii,0,4711.4797
329,F_Cardiograptus angustus,Cardiograptus angustus,0,4711.5388
1294,F_Ichangolithus ichangensis,Ichangolithus ichangensis,0,4711.5388
2333,F_Protocycloceras densum,Protocycloceras densum,0,4711.5388
2823,F_Tetragraptus taraxacum,Tetragraptus taraxacum,0,4711.5388
4762,L_Neoglaphyraspis nitida,Neoglaphyraspis nitida,1,4711.5388
5381,L_Pseudocalymene cylindrica,Pseudocalymene cylindrica,1,4711.5388
3722,L_Dideroceras mamagouense,Dideroceras mamagouense,1,4712.6791
116,F_Ampyx abnormis,Ampyx abnormis,0,4714.182
797,F_Didymograptus patulentis,Didymograptus patulentis,0,4714.2503
1009,F_Expansograptus simulans,Expansograptus simulans,0,4714.2503
5319,L_Protocycloceras densum,Protocycloceras densum,1,4714.2503
5331,L_Protopanderodus elongatus,Protopanderodus elongatus,1,4714.5639
1491,F_Levisograptus sinodentatus,Levisograptus sinodentatus,0,4719.5866
757,F_Didymograptus alatus,Didymograptus alatus,0,4719.7058
2803,F_Tetragraptus erectus,Tetragraptus erectus,0,4719.7058
4842,L_Oculishumardia hunania,Oculishumardia hunania,1,4719.7058
4302,L_Isograptus primulus,Isograptus primulus,1,4721.3836
2824,F_Tetragraptus woodae,Tetragraptus woodae,0,4721.4202
2339,F_Protocycloceras wangi,Protocycloceras wangi,0,4721.4587
332,F_Cardiograptus ordovicicus,Cardiograptus ordovicicus,0,4721.526
1081,F_Glossograptus longispinosus,Glossograptus longispinosus,0,4721.526
2635,F_Semitreta jiangxiensis,Semitreta jiangxiensis,0,4721.526
4303,L_Isograptus victoriae,Isograptus victoriae,1,4721.526
179,F_Arienigraptus zhejiangensis,Arienigraptus zhejiangensis,0,4721.6415
2465,F_Pseudotrigonograptus ensiformis minor,Pseudotrigonograptus ensiformis minor,0,4721.6415
330,F_Cardiograptus giganteus,Cardiograptus giganteus,0,4722.3097
2340,F_Protocycloceroides anhuiense,Protocycloceroides anhuiense,0,4723.4252
3017,L_Acrograptus kurcki,Acrograptus kurcki,1,4723.4252
2005,F_Paracardiograptus zhejiangensis,Paracardiograptus zhejiangensis,0,4723.4327
4282,L_Idolagnostus agrestis,Idolagnostus agrestis,1,4723.4327
781,F_Didymograptus linearis,Didymograptus linearis,0,4723.9173
1809,F_Ningkianolithus welleri,Ningkianolithus welleri,0,4727.6241
3761,L_Didymograptus inflexus,Didymograptus inflexus,1,4730.6121
3811,L_Didymograptus xiangquanensis,Didymograptus xiangquanensis,1,4730.756
469,F_Cochlioceras lingulatum,Cochlioceras lingulatum,0,4730.8476
3984,L_Expansograptus holmi,Expansograptus holmi,1,4730.8476
2004,F_Paracardiograptus hsui,Paracardiograptus hsui,0,4730.8978
2499,F_Punctolira magna,Punctolira magna,0,4731.1466
1640,F_Michelinoceras melleni,Michelinoceras melleni,0,4731.6875
745,F_Dideroceras wahlenbergi,Dideroceras wahlenbergi,0,4736.0241
3064,L_Ammagnostus hunanensis,Ammagnostus hunanensis,1,4736.1073
3794,L_Didymograptus serpens,Didymograptus serpens,1,4736.7427
5112,L_Paurorthis circularis,Paurorthis circularis,1,4736.7427
331,F_Cardiograptus intermedius,Cardiograptus intermedius,0,4739.3513
1492,F_Levisograptus sinodentatus minor,Levisograptus sinodentatus minor,0,4739.3513
2467,F_Pseudotrigonograptus minor,Pseudotrigonograptus minor,0,4739.3513
5817,L_Tomagnostella sulcifera,Tomagnostella sulcifera,1,4739.3513
999,F_Expansograptus huloensis,Expansograptus huloensis,0,4740.0188
2952,F_Xiphograptus robustus,Xiphograptus robustus,0,4740.196
3783,L_Didymograptus patulentis,Didymograptus patulentis,1,4740.8426
3784,L_Didymograptus pendens,Didymograptus pendens,1,4740.8426
2812,F_Tetragraptus mobergi,Tetragraptus mobergi,0,4743.69
1593,F_Martellia ichangensis,Martellia ichangensis,0,4744.9873
3455,L_Cochlioceras lingulatum,Cochlioceras lingulatum,1,4744.9873
778,F_Didymograptus jiangxiensis,Didymograptus jiangxiensis,0,4745.5286
1591,F_Martellia fenxiangensis,Martellia fenxiangensis,0,4745.5286
1891,F_Oncograptus magnus,Oncograptus magnus,0,4745.5286
5809,L_Tetragraptus taraxacum,Tetragraptus taraxacum,1,4745.5286
333,F_Cardiograptus orudus,Cardiograptus orudus,0,4746.2403
770,F_Didymograptus extensus,Didymograptus extensus,0,4746.2403
1454,F_Lepidorthis rectangula,Lepidorthis rectangula,0,4746.2403
1568,F_Lotagnostus hedini,Lotagnostus hedini,0,4746.2403
2560,F_Retiolites geinitzianus,Retiolites geinitzianus,0,4746.3431
2814,F_Tetragraptus ovalis,Tetragraptus ovalis,0,4746.3431
41,F_Actinopeltis caudata,Actinopeltis caudata,0,4746.5695
369,F_Chisiloceras neichianense,Chisiloceras neichianense,0,4746.5695
1634,F_Michelinoceras dobaosense,Michelinoceras dobaosense,0,4746.5695
197,F_Aspidagnostus inquilinus,Aspidagnostus inquilinus,0,4747.152
4503,L_Liomegalaspides usuii,Liomegalaspides usuii,1,4747.6746
3971,L_Exigraptus clavus,Exigraptus clavus,1,4748.1434
1485,F_Levisograptus austrodentatus,Levisograptus austrodentatus,0,4753.642
1628,F_Metorthis delicata,Metorthis delicata,0,4753.642
2798,F_Tetragraptus aquilinus,Tetragraptus aquilinus,0,4753.642
5799,L_Tetragraptus octobrachiatus,Tetragraptus octobrachiatus,1,4753.642
3261,L_Bathmoceras hunanense,Bathmoceras hunanense,1,4754.9711
2904,F_Undulograptus formosus,Undulograptus formosus,0,4756.3227
1486,F_Levisograptus dentatus,Levisograptus dentatus,0,4759.5632
5414,L_Pseudoisograptus hastatus,Pseudoisograptus hastatus,1,4759.5632
367,F_Chisiloceras ichangense,Chisiloceras ichangense,0,4759.7667
4137,L_Goniograptus thureaui clonograptoides,Goniograptus thureaui clonograptoides,1,4759.7667
4877,L_Oncograptus magnus,Oncograptus magnus,1,4759.7667
5370,L_Pseudisograptus dumosus,Pseudisograptus dumosus,1,4759.7667
3732,L_Didymograptellus bifidus,Didymograptellus bifidus,1,4773.2976
5865,L_Tritoechia recta,Tritoechia recta,1,4774.1186
